name_track,artist_track,uri_track,popularity,tempo,genres,urlImage,album
Cucarachita,Gallina Pintadita,spotify:track:0HnPL8aK3JZU0vi9tRGVx1,50,134.061,musica para ninos,https://i.scdn.co/image/ab67616d0000b2735aafc9f196093c4a962d098f,"Gallina Pintadita, Vol. 1"
Marcha Soldado,Gallina Pintadita,spotify:track:0bC0XiCKWmoKBenKoxgrvm,51,120.645,musica para ninos,https://i.scdn.co/image/ab67616d0000b2735aafc9f196093c4a962d098f,"Gallina Pintadita, Vol. 1"
Tororó,Gallina Pintadita,spotify:track:5bJflIvIlLv0eNGVL9I7rK,35,149.97,musica para ninos,https://i.scdn.co/image/ab67616d0000b2735aafc9f196093c4a962d098f,"Gallina Pintadita, Vol. 1"
Mariposita,Gallina Pintadita,spotify:track:089Ck3bvQWvl15HUFvklv5,63,121.152,musica para ninos,https://i.scdn.co/image/ab67616d0000b273ec64f6b4c60dd17c5ff5a066,"Gallina Pintadita, Vol. 2"
El Sapo,Gallina Pintadita,spotify:track:5tSB59B5of9nN4eA2fcgT0,48,101.008,musica para ninos,https://i.scdn.co/image/ab67616d0000b2735aafc9f196093c4a962d098f,"Gallina Pintadita, Vol. 1"
Esclavos de Job,Gallina Pintadita,spotify:track:00W5lMUuiLmLbZHRCxP5i6,34,139.887,musica para ninos,https://i.scdn.co/image/ab67616d0000b2735aafc9f196093c4a962d098f,"Gallina Pintadita, Vol. 1"
Gallina Pintadita 1,Gallina Pintadita,spotify:track:2fjR0taKS0WePPbAn0arBB,45,200.035,musica para ninos,https://i.scdn.co/image/ab67616d0000b2735aafc9f196093c4a962d098f,"Gallina Pintadita, Vol. 1"
La Patita Lulú,El Reino Infantil,spotify:track:0oynHpaAUzyUYkKIp5Tk2Q,52,154.92,musica para ninos,https://i.scdn.co/image/ab67616d0000b273aab1e7d3524070deeec60572,Canciones del Zoo 2
Happy,Pharrell Williams,spotify:track:6NPVjNh8Jhru9xOmyQigds,1,159.911,"dance pop, pop",https://i.scdn.co/image/ab67616d0000b27399140a62d43aec760f6172a2,Despicable Me 2 (Original Motion Picture Soundtrack)
Yo Quisiera Ya Ser El Rey,"Kalimba Marichal, Maggie Vera, Eduardo Tejedo",spotify:track:4ashDYBLvYAfxypanyXTl9,0,98.841,cancion infantil mexicana,https://i.scdn.co/image/ab67616d0000b273304c5761f844c1e50234b524,El Rey León (Edición Especial)
Ciclo Sin Fin,Tata Vega,spotify:track:5qTLa1r2rxIiO7Bc4RZaTO,54,83.958,,https://i.scdn.co/image/ab67616d0000b27356e869daafe3171fb565bcfa,El Rey Leon (Edición Especial)
"Into The Open Air - From ""Brave""/Soundtrack",Julie Fowlis,spotify:track:3jR1HXX7vhjlrLrdhLr3NJ,56,139.073,"movie tunes, puirt-a-beul, scottish folk",https://i.scdn.co/image/ab67616d0000b2738ce48a7507eab97d87c70687,Brave
Pluma Pluma Gay,La Kabala Orquesta,spotify:track:7ojKKYLbyFwzoBw57xRsxY,35,130.033,,https://i.scdn.co/image/ab67616d0000b2732896f1db8d7a12192eb30f05,BAILABLE PICARON
You Shook Me All Night Long,AC/DC,spotify:track:2SiXAy7TuUkycRVbbWDEpo,84,127.361,"australian rock, hard rock, rock",https://i.scdn.co/image/ab67616d0000b2730b51f8d91f3a21e8426361ae,Back In Black
Megalovania (Undertale),Jonathan Parecki,spotify:track:3VStNE65rXxNHqnycCdz3G,0,119.889,otacore,https://i.scdn.co/image/ab67616d0000b2739f5d0fd17adeb17a3cf6e8fd,Megalovania (Undertale)
Wavin' Flag,K'NAAN,spotify:track:2Ks1ZppbJQUsw09FfojBSU,21,75.988,reggae fusion,https://i.scdn.co/image/ab67616d0000b27300dc42e65ec25e84fd25686a,Troubadour (Champion Edition - Español Repackage)
Casi Siempre Estoy Pensando en Ti,Jorge Muñiz,spotify:track:6w4eIu9guTINzwpd04wSwE,26,145.606,bolero,https://i.scdn.co/image/ab67616d0000b2732e0b44c5e87f775c016a4c44,30 Años de Éxitos (1983-2013)
Sweet Emotion,Aerosmith,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,22,99.437,"album rock, classic rock, hard rock, rock",https://i.scdn.co/image/ab67616d0000b2739662c6535fb4bf5767e50f32,Toys In The Attic
Welcome To The Jungle,Guns N' Roses,spotify:track:0bVtevEgtDIeRjCJbK3Lmv,48,123.453,"glam metal, hard rock, rock",https://i.scdn.co/image/ab67616d0000b27368384dd85fd5e95831252f60,Appetite For Destruction
Changes,"Butterfly Boucher, David Bowie",spotify:track:4GLKnHSUuxfoYYm4R6bNWs,0,112.96,deep acoustic pop,https://i.scdn.co/image/ab67616d0000b273a304a2a77ea4466f5e3e1ac5,Shrek 2 (Original Motion Picture Soundtrack)
changes,XXXTENTACION,spotify:track:7AFASza1mXqntmGtbxXprO,80,64.934,"emo rap, miami hip hop",https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,?
Sugar Sugar,The Archies,spotify:track:6L7CjMm9gJNn8Ze62bRk3g,0,122.382,"bubblegum pop, classic canadian rock, rock-and-roll",https://i.scdn.co/image/ab67616d0000b273da707c8da6ad5d95431f43cb,Absolutely the Best of the Archies
Better Off Alone,Alice Deejay,spotify:track:0pMUR7Uvp6vxlbG0qBFvgM,5,136.953,"bouncy house, eurodance",https://i.scdn.co/image/ab67616d0000b27318313757738929cd5486f17c,Who Needs Guitars Anyway?
Pirates of the Caribbean (Main Theme),The Intermezzo Orchestra,spotify:track:3PLWLhQpVUWdAG2ky9GCKa,0,105.649,,https://i.scdn.co/image/ab67616d0000b273de231b80df50efd5d437ad99,"The Movie Soundtracks to Our Lives, Vol. 1"
Pirates of the Caribbean: Main Title Theme (arr. T. Ricketts),"Klaus Badelt, Ted Ricketts, Royal Liverpool Philharmonic Orchestra, Carl Davis",spotify:track:2STE4DhPXoCz4FgT3Lw1GB,47,102.873,"german soundtrack, orchestral soundtrack, soundtrack",https://i.scdn.co/image/ab67616d0000b273930fabaab339b9ae693ce2d4,Great Movie Themes 2
Star Wars (Main Theme),The Intermezzo Orchestra,spotify:track:2JMsno06lVwWxIdkF0lnCg,0,79.759,,https://i.scdn.co/image/ab67616d0000b273de231b80df50efd5d437ad99,"The Movie Soundtracks to Our Lives, Vol. 1"
Harry Potter (Main Theme),The Intermezzo Orchestra,spotify:track:1sj7H1k82KUlM0tJ914Lpj,0,90.802,,https://i.scdn.co/image/ab67616d0000b273de231b80df50efd5d437ad99,"The Movie Soundtracks to Our Lives, Vol. 1"
Superman (Main Theme),The Intermezzo Orchestra,spotify:track:1pMIjla4mWQkDIKmUKuI47,0,112.256,,https://i.scdn.co/image/ab67616d0000b273de231b80df50efd5d437ad99,"The Movie Soundtracks to Our Lives, Vol. 1"
Indiana Jones (Main Theme),The Intermezzo Orchestra,spotify:track:3qOhQTp2nMMhTgAEoTgKDb,0,122.74,,https://i.scdn.co/image/ab67616d0000b273de231b80df50efd5d437ad99,"The Movie Soundtracks to Our Lives, Vol. 1"
Apocalypse Now (Main Theme),The Intermezzo Orchestra,spotify:track:4ePdOo5WfHXzeVtR0fDVAG,0,88.688,,https://i.scdn.co/image/ab67616d0000b273de231b80df50efd5d437ad99,"The Movie Soundtracks to Our Lives, Vol. 1"
"The Good, the Bad and the Ugly (Main Theme)",The Intermezzo Orchestra,spotify:track:4pGRZrFKeqrn3Xi4adZBVM,0,101.285,,https://i.scdn.co/image/ab67616d0000b273de231b80df50efd5d437ad99,"The Movie Soundtracks to Our Lives, Vol. 1"
Jaws (Main Theme),The Intermezzo Orchestra,spotify:track:0gseGgLjDkhgwnAdBYcuSf,0,98.322,,https://i.scdn.co/image/ab67616d0000b273de231b80df50efd5d437ad99,"The Movie Soundtracks to Our Lives, Vol. 1"
Psycho (Main Theme),The Intermezzo Orchestra,spotify:track:7MdDzFgZpd95sblECBOgfi,0,143.693,,https://i.scdn.co/image/ab67616d0000b273de231b80df50efd5d437ad99,"The Movie Soundtracks to Our Lives, Vol. 1"
The Exorcist (Main Theme),The Intermezzo Orchestra,spotify:track:0CLM9K4XOnfz0l6cBRgEnm,0,149.026,,https://i.scdn.co/image/ab67616d0000b273de231b80df50efd5d437ad99,"The Movie Soundtracks to Our Lives, Vol. 1"
Rocky (Main Theme),The Intermezzo Orchestra,spotify:track:3QFIlBa6u1UyfynXWquarQ,0,97.0,,https://i.scdn.co/image/ab67616d0000b273de231b80df50efd5d437ad99,"The Movie Soundtracks to Our Lives, Vol. 1"
Chariots of Fire (Main Theme),The Intermezzo Orchestra,spotify:track:4uslozLgP5FA4ibWaTo7o1,0,138.098,,https://i.scdn.co/image/ab67616d0000b273de231b80df50efd5d437ad99,"The Movie Soundtracks to Our Lives, Vol. 1"
James Bond (Main Theme),The Intermezzo Orchestra,spotify:track:2Mi3mmNo6PC2QGsJ8cVU0n,0,141.98,,https://i.scdn.co/image/ab67616d0000b273de231b80df50efd5d437ad99,"The Movie Soundtracks to Our Lives, Vol. 1"
Loco (Tu Forma de Ser) - Remasterized 2001,Los Auténticos Decadentes,spotify:track:1MHjD8R1CGSImtGq4izTrw,39,113.236,"argentine rock, latin alternative, latin rock, rock en espanol, ska argentino",https://i.scdn.co/image/ab67616d0000b273fec15036981be2278627ba99,Los Reyes de la Canción
Toque de Silencio,Limbo Project,spotify:track:6q1vJLFa8EMUAAMiCBO20S,11,112.894,,https://i.scdn.co/image/ab67616d0000b27363eeebfd1120cc38928a4ba9,"Efectos de Sonido, Vol. 2"
Con Manos Vacias,Jesús Adrián Romero,spotify:track:52tjuUrAxjy7yJ4dXN7MG0,0,101.698,"latin christian, rock cristiano",https://i.scdn.co/image/ab67616d0000b273a2899c83d41d7ae330ca2c80,Con Manos Vacias
Hablar de Ti,Gepe,spotify:track:1vV2FBKYvu6sJDqzSCNgbI,64,170.285,"chilean indie, chilean rock",https://i.scdn.co/image/ab67616d0000b2736286b8b0b9bfb5f91392692c,Ciencia Exacta
A Primera Vista,Pedro Aznar,spotify:track:4Xunts6NLofGZCFEICTDTg,53,82.033,"argentine rock, rock nacional",https://i.scdn.co/image/ab67616d0000b273fa84e45920d5c30531274aae,A Roar Of Southern Clouds
Love Is The End,Keane,spotify:track:3icxHF3UwBdTm0KSm1xGZV,39,108.982,"neo mellow, piano rock, pop rock",https://i.scdn.co/image/ab67616d0000b2739e92d9435e01bfcf771a5514,Perfect Symmetry
Another Love,Tom Odell,spotify:track:3JvKfv6T31zO0ini8iNItO,93,122.769,chill pop,https://i.scdn.co/image/ab67616d0000b2731917a0f3f4152622a040913f,Long Way Down (Deluxe)
Te Regalo,Carla Morrison,spotify:track:5ErcCfdGMmeqT2DCMCE4pB,0,121.692,mexican pop,https://i.scdn.co/image/ab67616d0000b27393393171724374360f15a381,Te Regalo
Hasta la Piel,Carla Morrison,spotify:track:6WiuIpuufnd80FpjA0ZCby,1,104.884,mexican pop,https://i.scdn.co/image/ab67616d0000b2738231959d36ba4aa8441ebd11,Déjenme Llorar
Déjenme Llorar,Carla Morrison,spotify:track:61paDgouceUmuVTsoUO5TD,1,94.093,mexican pop,https://i.scdn.co/image/ab67616d0000b2738231959d36ba4aa8441ebd11,Déjenme Llorar
Found Love,We The Lion,spotify:track:7rt2EDvY3MFxNiEMrAU9XZ,0,173.936,"indie rock peruano, peruvian indie, peruvian rock",https://i.scdn.co/image/ab67616d0000b27390f3986f1cbe435f617d73ee,Violet
I Want You to Know,We The Lion,spotify:track:6TcMpSKgq631qSpir70oIo,0,67.993,"indie rock peruano, peruvian indie, peruvian rock",https://i.scdn.co/image/ab67616d0000b27390f3986f1cbe435f617d73ee,Violet
All My Demons,We The Lion,spotify:track:67vGWbiUrskdAxE5EoTue5,0,111.908,"indie rock peruano, peruvian indie, peruvian rock",https://i.scdn.co/image/ab67616d0000b27390f3986f1cbe435f617d73ee,Violet
Ojos Color Sol (feat. Silvio Rodríguez),"Calle 13, Silvio Rodríguez",spotify:track:1RIhd7jjWDQwSKsbxxGArN,70,78.071,"latin afrobeat, latin alternative, latin hip hop, puerto rican rock, rap conciencia, reggaeton, rock en espanol",https://i.scdn.co/image/ab67616d0000b273e8c6ab331b87ab75b01ce809,MultiViral
Let It Go,James Bay,spotify:track:3nnG7AM9QopHVPEuLX3Khk,74,147.486,"neo mellow, pop, uk pop",https://i.scdn.co/image/ab67616d0000b273066483b34a405583429b8049,Chaos And The Calm
Me Vuelves Loco,Guillermo Davila,spotify:track:1yKhknsQvIEY2lL0CGyzmZ,0,105.971,pop romantico,https://i.scdn.co/image/ab67616d0000b2734a87ee8d83b5a96afe16f935,Tuyo
Yo Necesito Más de Ti,Guillermo Davila,spotify:track:5pPLzbDyKHg0qSUd1Ym1uq,0,109.888,pop romantico,https://i.scdn.co/image/ab67616d0000b2734a87ee8d83b5a96afe16f935,Tuyo
Si Dices Que Te Vas,Guillermo Davila,spotify:track:7jD5Nq03FYpNp0pwqZABhU,0,75.963,pop romantico,https://i.scdn.co/image/ab67616d0000b2736d8b4d88406af451820b0efd,Mi Vida
La Vida Es un Vals,Diego Torres,spotify:track:29YKINI3hMn6dI3gZOWpuq,46,104.88,"latin pop, pop argentino",https://i.scdn.co/image/ab67616d0000b27398b41e88c81b40f137181ef7,Buena Vida
Mi Bendición,Juan Luis Guerra 4.40,spotify:track:5fF0fb0VFihGDHFshDLi2Z,71,124.758,"bachata, latin pop, tropical",https://i.scdn.co/image/ab67616d0000b273552ae7f465c58a22f295fe5b,Asondeguerra
Cómo te echo de menos,Alejandro Sanz,spotify:track:0NyKC0PAeUgx2aCRnTWtQX,48,73.353,"cantautor, latin arena pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273caf3849a27d24a4c4a9d0b7f,Coleccion definitiva
Querido Corazón,Juan Solo,spotify:track:4gt1hcR5LVde9UwqmQtzwM,40,134.012,mexican pop,https://i.scdn.co/image/ab67616d0000b273955795e7f689472bb61cd1f0,@SoyJuanSolo
Parecemos tontos,Bunbury,spotify:track:5KsZGdaJugVnu1Faccq22D,65,83.025,"latin alternative, latin rock, mexican rock, rock en espanol",https://i.scdn.co/image/ab67616d0000b273f7db708cafb6d5a7cf21dd82,Expectativas
Sácame de aquí,Bunbury,spotify:track:17UjQSXDRlpCY5Jon3Bcfw,56,112.993,"latin alternative, latin rock, mexican rock, rock en espanol",https://i.scdn.co/image/ab67616d0000b273983b4c6c2ca54df24fd6807e,Flamingos
El Amor,Ricardo Arjona,spotify:track:4DPY6KAMqfyQbaAZcr3bik,63,151.801,"cantautor, latin arena pop, latin pop",https://i.scdn.co/image/ab67616d0000b2732e1ba6a3dac7573ac82bfe2e,Independiente + Demos
Maquillaje,Mecano,spotify:track:3JznYTYT2UXwYqhYCqvTSL,0,118.438,"cantautor, latin alternative, latin pop, rock en espanol, spanish pop, spanish pop rock",https://i.scdn.co/image/ab67616d0000b2739283a673e3e56cdde8f49d65,Mecano
Ahora Te Puedes Marchar,Luis Miguel,spotify:track:1uKjQoh8JZj9ryuYRhpd7E,84,133.263,"bolero, latin pop",https://i.scdn.co/image/ab67616d0000b27320e3b8f2b044117fe02790e1,Soy Como Quiero Ser
Arwrarwrirwrarwro - Bombi,31 Minutos,spotify:track:52sBVHcmAvQ2ng79ZImC1q,44,110.028,"chilean rock, ska chileno",https://i.scdn.co/image/ab67616d0000b273b61aa2075f19fcde85c31f78,Arwrarwrirwrarwro (Banda Sonora Original de la Cuarta Temporada)
Severlá - Otto y los Sarcófagos del Ritmo,31 Minutos,spotify:track:3yzkKgMeqMQjZl5BU40qC7,34,99.989,"chilean rock, ska chileno",https://i.scdn.co/image/ab67616d0000b273771449cac33c5c0651cdb071,31 Canciones de Amor y una Canción de Guaripolo
Tangananica Tangananá - Hermanos Guarennes,31 Minutos,spotify:track:5sDX0KankhSoDFWN5DJgGH,46,130.032,"chilean rock, ska chileno",https://i.scdn.co/image/ab67616d0000b27313b251dd10aa80aea38ca95e,31 Minutos
Mundo Interior - Cápara Sonia,31 Minutos,spotify:track:5aB2i5mAcabrEA1LwRCbBl,34,81.488,"chilean rock, ska chileno",https://i.scdn.co/image/ab67616d0000b273b61aa2075f19fcde85c31f78,Arwrarwrirwrarwro (Banda Sonora Original de la Cuarta Temporada)
Vuelve,Ricky Martin,spotify:track:3OK8WgNRmp4F3ahXe6XX6l,71,136.634,"latin pop, mexican pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b2737a72be1bbe7c26e66fe72afb,Vuelve
Tu Recuerdo (feat. La Mari De Chambao & Tommy Torres) - MTV Unplugged Version,"Ricky Martin, Lamari, Tommy Torres",spotify:track:61hJK3EfAd1LDk7x5OrCTc,70,83.415,"latin pop, mexican pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b27382d42ff02e7006a5a59dc632,Ricky Martin MTV Unplugged
A Medio Vivir,Ricky Martin,spotify:track:4h9WxkuyzScrrPiK9nYtah,64,120.146,"latin pop, mexican pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b2733116fe38544a143f10f5e489,A Medio Vivir
"Te Extraño, Te Olvido, Te Amo",Ricky Martin,spotify:track:4S1bYWrLOC8smuy8kJzxKQ,67,121.051,"latin pop, mexican pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b2733116fe38544a143f10f5e489,A Medio Vivir
Sexo,Los Prisioneros,spotify:track:0s9XsYpuGj5Lk8n2NSTXhk,0,152.153,"chilean hardcore, chilean rock, latin rock, rock en espanol, ska chileno",https://i.scdn.co/image/ab67616d0000b273d5765582471202c1f7ee93db,Grandes Exitos
Me Vuelvo Loco por Vos,Vilma Palma e Vampiros,spotify:track:0HXYqKxtdHB9HLhjwPozcF,51,122.601,"argentine rock, latin alternative, latin pop, latin rock, rock en espanol",https://i.scdn.co/image/ab67616d0000b27354093f2cb7fb82bcd7f30539,3980
All Out of Love,Air Supply,spotify:track:7dQC53NiYOY9gKg3Qsu2Bs,74,108.383,soft rock,https://i.scdn.co/image/ab67616d0000b273dabd5d51c868054fed2d6d68,Lost in Love
Como te va mi amor,Arena Hash,spotify:track:2ouTa0X6ptwOElUlS7APMB,0,96.888,peruvian rock,https://i.scdn.co/image/ab67616d0000b273f504d3d7cd595b87dc4ed872,Ah Ah Ah
Everything Black (feat. Mike Taylor),"Unlike Pluto, Mike Taylor",spotify:track:5PwCuqzezD4a7mfxMNwk86,0,98.059,,https://i.scdn.co/image/ab67616d0000b273277439329d7411b24bcf4b3b,Everything Black (feat. Mike Taylor)
Desde Que Tu Te Fuiste,Tupay,spotify:track:3kgoMk8AGv5sjgGMLKlKd5,30,139.705,musica andina,https://i.scdn.co/image/ab67616d0000b27333ac4054b59c1fee7fe6b45d,America Latina
Nunca Tuve Suerte en el Amor,Inca empire,spotify:track:7ryqUbLdm7OGzBZAyzps5b,3,150.04,,https://i.scdn.co/image/ab67616d0000b2732d7b50a61b451d591a0e462e,Viento - Inca
Sexo,Los Prisioneros,spotify:track:4kngkpQ3T9wUzZrdfQr0Wq,59,145.165,"chilean hardcore, chilean rock, latin rock, rock en espanol, ska chileno",https://i.scdn.co/image/ab67616d0000b273a8ff3f9fe5b57f2e0bfd9e05,La Voz de los '80 (Edición 30 Años)
Cada Vez,Mar de Copas,spotify:track:5zMIz9dH9mYdbSlG87Lrn0,0,128.153,peruvian rock,https://i.scdn.co/image/ab67616d0000b2733c7e23d7e2e8bd3595b5d72d,Lado B
Otra Canción / Con el Mar,Mar de Copas,spotify:track:4qo0mR2RpelItfSvjt0wZo,0,86.362,peruvian rock,https://i.scdn.co/image/ab67616d0000b2733c7e23d7e2e8bd3595b5d72d,Lado B
Luis,Mar de Copas,spotify:track:67PaQNBG97ZzUUjlvnBbzG,0,95.986,peruvian rock,https://i.scdn.co/image/ab67616d0000b2733c7e23d7e2e8bd3595b5d72d,Lado B
"Viejo Amor, Nuevo Amor",Mar de Copas,spotify:track:21uAG7wyW3TtBXiFp5ZA7M,0,142.801,peruvian rock,https://i.scdn.co/image/ab67616d0000b2733c7e23d7e2e8bd3595b5d72d,Lado B
Cuando tú no estás,El Tri,spotify:track:5OERhflGNuzivVN3vEEU6n,61,135.288,"latin alternative, latin rock, mexican rock, rock en espanol, rock urbano mexicano",https://i.scdn.co/image/ab67616d0000b273b1d4355f7f73d7e22ef7c8e3,Cuando tú no estás
Corazón mio,Willy Noriega,spotify:track:0QoQy241b7blOasrtFQ25G,0,130.212,,https://i.scdn.co/image/ab67616d0000b2734db8edd54fa8646355ebfb7c,Willy Noriega con la guitarra de Víctor Meléndez
Luz De Dia,Los Enanitos Verdes,spotify:track:6TqXieeBcZZHyaO14hQpKx,75,121.989,"argentine rock, latin alternative, latin pop, latin rock, mexican pop, rock en espanol, ska argentino",https://i.scdn.co/image/ab67616d0000b27312f3ee2bd7cf9a4b77e85487,Nectar
Si Supieras,"David Juan, Ivan Sanchez",spotify:track:1k9ZdgdGUCovWnD5rFMNz6,40,82.6,,https://i.scdn.co/image/ab67616d0000b27377fbe5489300fded6b7be70b,Si Supieras
Solo aquí,Airbag,spotify:track:0OcYoSGA1CFGZcCuPLyfhj,62,132.605,argentine rock,https://i.scdn.co/image/ab67616d0000b2733f125b5c23f45fe97734ce93,Airbag
Seductora,Daniel Betancourth,spotify:track:0VLHGfg286EBfaNVykof2J,37,167.934,ecuadorian pop,https://i.scdn.co/image/ab67616d0000b2736facd9406e5a675ec917fb04,Seductora
Maldito duende,Heroes Del Silencio,spotify:track:7f3Uix3Z085KZ6rUl08XFH,0,125.796,"latin alternative, latin rock, musica aragonesa, rock en espanol, spanish rock",https://i.scdn.co/image/ab67616d0000b273efdbc3bdb86eff2828d1035c,Sinfonía del rock
Cae el Sol,Airbag,spotify:track:2nBOPYRoAYOwv6go12SQDs,66,92.004,argentine rock,https://i.scdn.co/image/ab67616d0000b27303461d81f7ffbc6a5e4ebd6a,Voragine
Que No,Café Tacvba,spotify:track:10atyYpAMMlqPHVDt6yER8,52,162.083,"latin alternative, latin pop, latin rock, mexican rock, rock en espanol",https://i.scdn.co/image/ab67616d0000b2735babb9e30600d13edcdaa7fb,Jei Beibi
Melodian,Mägo de Oz,spotify:track:3vhSjlAbn26uJVEDyM5YGH,57,102.032,"celtic metal, latin rock, medieval rock, rock en espanol, spanish folk metal, spanish metal",https://i.scdn.co/image/ab67616d0000b273d633a13281228832f4ffbf73,Ilussia
All My Life,Foo Fighters,spotify:track:6tsojOQ5wHaIjKqIryLZK6,76,167.719,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",https://i.scdn.co/image/ab67616d0000b273b00ee453b3496535eaa6e4b3,One By One (Expanded Edition)
Atrapasueños,Monte Casino,spotify:track:2WBu11D8s3vPCDwKhHrecO,23,140.094,"latin rock, mexican indie, mexican rock, oaxaca indie",https://i.scdn.co/image/ab67616d0000b273955d3bb8b687a80c61efcf3a,Atrapasueños
Noche De Brujas,José Madero,spotify:track:27bAlb7pcPY0XLk2EqNFNB,51,126.99,mexican indie,https://i.scdn.co/image/ab67616d0000b273418b13d6e2851c6a307831b4,Noche
Ojalá,José Madero,spotify:track:5NbcMrRglxk68Nq8H2irPe,51,143.825,mexican indie,https://i.scdn.co/image/ab67616d0000b273477cee4d0227e5f23c6095b6,Ojalá
Yo No Merezco Volver,Morat,spotify:track:1uFl33ahAD59XrccuSxpkz,63,159.81,colombian pop,https://i.scdn.co/image/ab67616d0000b27390fa215e791c13fe9bacb8bc,Balas Perdidas
Otras Se Pierden,Morat,spotify:track:3SvbcJH2seu1zs0PMjPS6F,70,201.807,colombian pop,https://i.scdn.co/image/ab67616d0000b27390fa215e791c13fe9bacb8bc,Balas Perdidas
Acuérdate De Mí,Morat,spotify:track:6vJSBlhgcGFTnHn3UsHgpt,70,184.444,colombian pop,https://i.scdn.co/image/ab67616d0000b27390fa215e791c13fe9bacb8bc,Balas Perdidas
Cuando El Amor Se Escapa,Morat,spotify:track:7ad3XBdqiGoGIuJ836YWr5,64,141.093,colombian pop,https://i.scdn.co/image/ab67616d0000b27390fa215e791c13fe9bacb8bc,Balas Perdidas
No Se Va,Morat,spotify:track:4khWEpnaijN0G1x019Uzdr,84,92.042,colombian pop,https://i.scdn.co/image/ab67616d0000b27390fa215e791c13fe9bacb8bc,Balas Perdidas
Mi Vida Entera,Morat,spotify:track:08K2f894fe9zB5Ohd6H1C6,64,125.007,colombian pop,https://i.scdn.co/image/ab67616d0000b27390fa215e791c13fe9bacb8bc,Balas Perdidas
El Embrujo,"Morat, Antonio Carmona, Josemi Carmona",spotify:track:3iyCM8b7clmfGHTAeIzFHK,58,172.061,colombian pop,https://i.scdn.co/image/ab67616d0000b27390fa215e791c13fe9bacb8bc,Balas Perdidas
Maldita Costumbre,Morat,spotify:track:5cWIowEZxB2FkZ1Hzqpwjl,70,139.033,colombian pop,https://i.scdn.co/image/ab67616d0000b27390fa215e791c13fe9bacb8bc,Balas Perdidas
11 Besos,Morat,spotify:track:5T1MmDTBxXdCzIK0d76fQs,61,112.567,colombian pop,https://i.scdn.co/image/ab67616d0000b27390fa215e791c13fe9bacb8bc,Balas Perdidas
Una Y Otra Vez,"Santiago Cruz, Morat",spotify:track:1DLLksehaArCSTzODYqS22,0,92.125,"colombian pop, latin pop",https://i.scdn.co/image/ab67616d0000b2730a7fbc2e0ebbeb6dc323a93f,Una Y Otra Vez
